Country,Age,ImportType,No1,No2,No3,NoR,Last10R,RaceIndex,RC,Track,Course,Dist,G,RaceClass,Dr,Rtg,Trainer,Jockey,Win.Odds,AcctWt,DeclarHorseWt,Pla
AUS,6,PP,2,2,3,18,0,363,ST,Turf,C,1400,GF,3,3,71,CSShum,MLYeung,72,123,1074,3
AUS,6,PP,2,2,3,18,0,310,ST,Turf,A,1400,GF,3,3,71,CSShum,MLYeung,99,122,1087,3
AUS,7,PP,2,2,3,18,0,250,HV,Turf,B,1650,GF,3,9,73,CSShum,KTeetan,99,127,1088,9
AUS,7,PP,2,2,3,18,0,192,HV,Turf,C,1200,GF,3,--,73,CSShum,MLYeung,---,125,--,WV-A
AUS,5,PP,2,2,3,18,0,145,ST,Turf,C+3,1200,G,3,6,73,CSShum,MLYeung,72,126,1100,11
AUS,7,PP,6,1,1,27,1,125,ST,AWT,AWT,1200,GD,2,4,98,CFownes,CYHo,13,130,1058,5
AUS,7,PP,6,1,1,27,1,71,ST,Turf,A+3,1200,G,2,--,98,CFownes,HNWong,---,126,--,WV
AUS,7,PP,6,1,1,27,1,27,ST,Turf,C,1400,G,1,4,97,CFownes,CYHo,4.6,117,1066,3
AUS,7,PP,6,1,1,27,1,3,ST,Turf,B,1200,G,1,8,96,CFownes,THSo,33,111,1063,4
AUS,7,PP,6,1,1,27,1,734,ST,Turf,C+3,1200,GF,2,2,99,CFownes,MChadwick,10,133,1054,7
AUS,7,PP,6,1,1,27,1,622,ST,Turf,C,1000,G,2,5,101,CFownes,ODoleuze,34,130,1065,7
AUS,7,PP,6,1,1,27,1,539,ST,AWT,AWT,1200,GD,1,4,103,CFownes,ODoleuze,12,126,1070,4
AUS,7,PP,6,1,1,27,1,496,ST,Turf,A,1200,G,1,5,105,CFownes,MChadwick,13,129,1076,12
AUS,7,PP,6,1,1,27,1,394,ST,Turf,C,1400,G,1,1,107,CFownes,CYHo,25,124,1060,7
AUS,7,PP,6,1,1,27,1,363,ST,Turf,A+3,1200,G,HKG1,9,107,CFownes,CYHo,99,126,1069,6
AUS,7,PP,6,1,1,27,1,336,ST,AWT,AWT,1200,WS,1,8,108,CFownes,BPrebble,17,127,1074,12
AUS,7,PP,6,1,1,27,1,299,ST,Turf,B+2,1400,G,HKG3,2,109,CFownes,BPrebble,42,120,1070,4
AUS,7,PP,6,1,1,27,1,252,ST,Turf,A,1400,G,1,13,109,CFownes,ZPurton,46,130,1077,14
AUS,7,PP,6,1,1,27,1,195,ST,Turf,B+2,1200,G,G2,7,109,CFownes,ZPurton,15,123,1068,7
AUS,6,PP,6,1,1,27,1,3,ST,Turf,B,1200,G,1,1,101,CFownes,MChadwick,7.3,113,1068,1
AUS,6,PP,6,1,1,27,1,738,ST,Turf,A,1200,GF,1,4,95,CFownes,MChadwick,5.6,113,1049,1
AUS,7,PP,6,1,1,27,1,717,ST,Turf,C,1200,Y,2,8,95,CFownes,BPrebble,7.2,131,1061,6
AUS,7,PP,6,1,1,27,1,409,ST,Turf,A+3,1200,G,2,6,89,CFownes,BPrebble,6.7,123,1050,1
AUS,6,PP,6,1,1,27,1,304,ST,Turf,A,1200,GF,2,12,89,CFownes,CYHo,8.8,129,1059,7
AUS,7,PP,6,1,1,27,1,271,ST,Turf,B+2,1400,GF,2,11,89,CFownes,BPrebble,14,122,1063,8
AUS,7,PP,6,1,1,27,1,186,ST,Turf,B+2,1200,GF,2,5,83,CFownes,MChadwick,15,116,1063,1
AUS,7,PP,6,1,1,27,1,36,ST,Turf,C,1200,GF,3,4,76,CFownes,BPrebble,3,129,1097,1
AUS,6,PP,2,1,1,27,2,110,ST,Turf,C,1400,GF,3,5,71,WYSo,DWhyte,17,127,1108,11
AUS,6,PP,2,1,1,27,2,73,ST,Turf,A+3,1400,G,3,5,70,WYSo,DWhyte,68,123,1096,3
AUS,6,PP,2,1,1,27,2,764,ST,Turf,A+3,1400,GF,3,6,72,WYSo,NCallan,40,125,1109,11
AUS,6,PP,2,1,1,27,2,731,ST,Turf,C+3,1400,GF,3,8,74,WYSo,NRawiller,17,127,1118,13
AUS,6,PP,2,1,1,27,2,672,ST,Turf,A+3,1200,G,3,9,74,WYSo,NRawiller,15,131,1113,6
AUS,6,PP,2,1,1,27,2,573,ST,Turf,C+3,1400,GF,3,12,75,WYSo,ZPurton,19,131,1121,5
AUS,6,PP,2,1,1,27,2,481,ST,Turf,C+3,1400,G,3,14,75,WYSo,KTeetan,17,129,1123,10
AUS,6,PP,2,1,1,27,2,367,ST,Turf,A+3,1400,G,3,13,75,WYSo,BPrebble,12,128,1122,8
AUS,6,PP,2,1,1,27,2,301,ST,Turf,B+2,1400,G,3,9,68,WYSo,GBenoist,20,122,1124,1
AUS,6,PP,2,1,1,27,2,244,ST,Turf,A,1400,G,3,11,70,WYSo,BPrebble,13,123,1101,4
AUS,5,PP,2,1,1,27,2,159,ST,Turf,C+3,1400,G,3,4,71,WYSo,NCallan,12,124,1118,5
AUS,6,PP,2,1,1,27,2,109,HV,Turf,B,1200,G,3,4,71,WYSo,KTeetan,22,124,1112,6
AUS,5,PP,2,1,1,27,2,776,ST,Turf,B+2,1400,GF,3,6,71,WYSo,NRawiller,15,125,1097,9
AUS,6,PP,2,1,1,27,2,715,ST,Turf,C,1400,Y,3,12,70,WYSo,KTeetan,11,124,1097,2
AUS,5,PP,2,1,1,27,2,674,ST,Turf,A+3,1400,GF,3S,8,64,WYSo,KTeetan,52,121,1090,1
AUS,6,PP,2,1,1,27,2,624,ST,Turf,C,1400,G,3,10,66,WYSo,BPrebble,40,119,1094,11
AUS,6,PP,2,1,1,27,2,570,ST,Turf,A,1200,GF,3,11,66,WYSo,DLane,79,119,1094,6
AUS,5,PP,2,1,1,27,2,512,HV,Turf,A,1200,GF,3,3,65,WYSo,BPrebble,26,120,1099,4
AUS,5,PP,2,1,1,27,2,453,HV,Turf,B,1650,G,3,11,67,WYSo,BPrebble,13,120,1100,10
AUS,6,PP,2,1,1,27,2,398,ST,Turf,A,1400,G,3,2,69,WYSo,NRawiller,99,123,1099,8
AUS,5,PP,2,1,1,27,2,309,ST,Turf,A,1600,GF,3,10,72,WYSo,BPrebble,18,127,1094,14
AUS,6,PP,2,1,1,27,2,256,ST,Turf,A+3,1600,GF,3,4,72,WYSo,WMLai,87,125,1095,TNP
AUS,6,PP,2,1,1,27,2,202,ST,Turf,C,1600,GF,3,13,74,WYSo,CReith,99,127,1098,10
AUS,6,PP,2,1,1,27,2,167,ST,Turf,A,1600,GF,3,11,77,WYSo,CKTong,99,128,1098,12
AUS,4,PP,2,1,1,27,2,139,ST,Turf,C,1400,GF,3,4,79,WYSo,CKTong,99,131,1107,10
AUS,6,PP,2,1,1,27,2,120,ST,Turf,B+2,1400,GF,3,13,79,WYSo,CReith,99,132,1115,10
AUS,6,PP,1,2,2,19,0,598,HV,Turf,C,1200,G,3,9,67,YSTsui,HNWong,32,113,1146,11
AUS,6,PP,1,2,2,19,0,486,HV,Turf,B,1200,G,3,7,69,YSTsui,KCLeung,21,121,1138,7
AUS,6,PP,1,2,2,19,0,327,HV,Turf,B,1200,G,3,5,71,RGibson,NCallan,22,127,1117,10
AUS,6,PP,1,2,2,19,0,261,HV,Turf,B,1200,G,3,8,72,RGibson,KCLeung,46,124,1123,6
AUS,5,PP,1,2,2,19,0,147,HV,Turf,A,1200,G,3,2,74,RGibson,RFourie,41,127,1115,9
AUS,6,PP,1,2,2,19,0,133,ST,Turf,A,1200,GF,3,6,75,RGibson,CSchofield,82,132,1133,9
AUS,6,PP,1,2,2,19,0,716,ST,AWT,AWT,1200,WF,3,10,76,RGibson,DWhyte,28,130,1111,8
AUS,6,PP,1,2,2,19,0,648,ST,AWT,AWT,1200,GD,3,5,76,RGibson,NCallan,11,129,1129,4
AUS,6,PP,1,2,2,19,0,558,HV,Turf,C,1200,GF,3,6,76,RGibson,ODoleuze,5.5,129,1117,5
AUS,5,PP,1,2,2,19,0,512,HV,Turf,A,1200,GF,3,8,71,RGibson,ZPurton,2.3,124,1118,1
AUS,6,PP,1,2,2,19,0,476,HV,Turf,C,1200,G,3,8,69,RGibson,ODoleuze,4.4,125,1131,2
AUS,6,PP,1,2,2,19,0,419,HV,Turf,C,1200,G,3,11,69,RGibson,ODoleuze,8.4,125,1118,4
AUS,5,PP,1,2,2,19,0,371,HV,Turf,A,1200,G,3,8,67,RGibson,ODoleuze,3.7,122,1122,2
AUS,6,PP,1,2,2,19,0,317,HV,Turf,B,1200,G,3,6,69,RGibson,ODoleuze,18,122,1115,7
AUS,6,PP,1,2,2,19,0,44,ST,Turf,C,1000,GF,3,13,69,DCruz,NCallan,10,122,1104,13
AUS,7,PP,2,3,2,27,2,146,HV,Turf,A,1200,G,3,1,74,YSTsui,SdeSousa,7.3,130,1151,3
AUS,7,PP,2,3,2,27,2,120,HV,Turf,C,1200,G,3,4,73,YSTsui,BPrebble,4.8,126,1157,2
AUS,7,PP,2,3,2,27,2,45,HV,Turf,C,1200,GF,3,2,72,YSTsui,BPrebble,2.7,127,1157,3
AUS,7,PP,2,3,2,27,2,17,HV,Turf,B,1200,GY,3,8,72,YSTsui,BPrebble,14,130,1152,4
AUS,7,PP,2,3,2,27,2,773,HV,Turf,A,1200,G,3,7,72,YSTsui,NRawiller,6.4,129,1154,2
AUS,7,PP,2,3,2,27,2,742,HV,Turf,C,1200,GF,3,1,70,YSTsui,BPrebble,4.9,127,1151,2
AUS,7,PP,2,3,2,27,2,723,HV,Turf,B,1200,GF,3,8,72,YSTsui,BPrebble,10,126,1145,6
AUS,7,PP,2,3,2,27,2,684,HV,Turf,C+3,1200,G,3,11,74,YSTsui,CYHo,27,125,1156,6
AUS,7,PP,2,3,2,27,2,634,HV,Turf,A,1200,G,3,7,76,YSTsui,CYHo,22,129,1148,4
AUS,7,PP,2,3,2,27,2,580,HV,Turf,B,1000,G,3,1,78,YSTsui,CYHo,52,131,1142,5
AUS,7,PP,2,3,2,27,2,507,HV,Turf,C,1200,GY,3,7,80,YSTsui,DWhyte,57,133,1144,9
AUS,7,PP,2,3,2,27,2,215,ST,Turf,C,1400,G,2,2,80,YSTsui,CKTong,99,117,1115,14
AUS,7,PP,2,3,2,27,2,197,ST,Turf,B+2,1200,G,2,1,82,YSTsui,CKTong,99,114,1124,11
AUS,6,PP,2,3,2,27,2,167,HV,Turf,B,1000,G,2,12,83,YSTsui,KCNg,58,123,1136,9
AUS,6,PP,2,3,2,27,2,149,HV,Turf,A,1200,G,2,3,83,YSTsui,RFourie,22,117,1144,12
AUS,7,PP,2,3,2,27,2,44,ST,Turf,C+3,1200,GF,2,--,83,YSTsui,RFourie,---,120,--,WV
AUS,6,PP,2,3,2,27,2,766,HV,Turf,A,1200,GF,2,1,83,YSTsui,CKTong,6.3,117,1151,11
AUS,6,PP,2,3,2,27,2,685,HV,Turf,B,1200,GF,3,1,77,YSTsui,BPrebble,1.9,131,1155,1
AUS,7,PP,2,3,2,27,2,613,HV,Turf,B,1200,GF,3,3,68,YSTsui,BPrebble,5.5,125,1141,1
AUS,7,PP,2,3,2,27,2,552,ST,Turf,C+3,1400,GF,3,7,70,YSTsui,NRawiller,10,125,1132,5
AUS,7,PP,2,3,2,27,2,483,ST,Turf,C+3,1200,G,3,7,72,YSTsui,THSo,10,126,1143,7
AUS,7,PP,2,3,2,27,2,406,ST,Turf,A+3,1200,G,3,9,73,YSTsui,NRawiller,34,126,1142,9
AUS,7,PP,2,3,2,27,2,345,ST,Turf,B+2,1200,GF,3,12,73,YSTsui,NRawiller,99,126,1135,4
AUS,6,PP,2,3,2,27,2,279,ST,Turf,C,1000,GF,3,8,76,YSTsui,NRawiller,57,131,1136,13
AUS,7,PP,2,3,2,27,2,257,ST,Turf,A+3,1000,GF,3,11,78,YSTsui,NRawiller,41,133,1143,9
AUS,7,PP,2,3,2,27,2,186,ST,Turf,B+2,1200,GF,2,3,80,YSTsui,THSo,99,111,1172,10
AUS,7,PP,2,3,2,27,2,116,ST,Turf,B+2,1200,GF,3,2,80,YSTsui,CKTong,23,131,1178,11
AUS,6,PPG,1,1,1,21,1,95,HV,Turf,B,1200,G,5,11,23,DCruz,KKChiong,29,109,1061,10
AUS,6,PPG,1,1,1,21,1,60,HV,Turf,C+3,1200,G,5,7,24,DCruz,KCLeung,30,115,1058,10
AUS,6,PPG,1,1,1,21,1,11,HV,Turf,B,1200,GY,5,10,24,DCruz,KCLeung,26,115,1055,10
AUS,6,PPG,1,1,1,21,1,739,HV,Turf,C,1200,GF,5,3,24,DCruz,KKChiong,4.6,110,1058,6
AUS,6,PPG,1,1,1,21,1,595,HV,Turf,C,1200,G,5,6,19,DCruz,KKChiong,4.5,103,1067,1
AUS,6,PPG,1,1,1,21,1,520,HV,Turf,C+3,1200,G,5,9,20,DCruz,KTeetan,7.7,114,1073,3
AUS,6,PPG,1,1,1,21,1,368,HV,Turf,A,1650,G,5,4,21,DCruz,YTCheng,11,115,1058,7
AUS,6,PPG,1,1,1,21,1,302,HV,Turf,A,1200,G,5,10,23,DCruz,YTCheng,9.9,116,1045,6
AUS,6,PPG,1,1,1,21,1,198,HV,Turf,C,1200,G,5,9,23,DCruz,RFourie,5,117,1050,6
AUS,6,PPG,1,1,1,21,1,103,HV,Turf,B,1200,G,5,4,20,DCruz,YTCheng,11,114,1035,2
AUS,5,PPG,1,1,1,21,1,77,ST,Turf,B+2,1200,GY,5,14,21,DCruz,THSo,54,112,1043,11
AUS,6,PPG,1,1,1,21,1,700,HV,Turf,C,1000,GF,5,4,26,DCruz,JMoreira,9,121,1035,6
AUS,6,PPG,1,1,1,21,1,553,HV,Turf,C,1000,GF,5,8,29,DCruz,CYLui,48,118,1016,8
AUS,6,PPG,1,1,1,21,1,391,ST,Turf,A,1600,GF,5,2,33,ALee,MLYeung,60,125,1031,14
AUS,6,PPG,1,1,1,21,1,122,HV,Turf,C,1200,G,5,6,36,ALee,MLYeung,14,127,1024,11
AUS,4,PPG,1,1,1,21,1,57,ST,Turf,A,1200,GF,5,5,38,ALee,MLYeung,34,130,1030,10
AUS,6,PPG,8,3,1,25,0,727,ST,Turf,C+3,1800,GF,HKG3,7,118,CFownes,CYHo,32,131,1107,4
AUS,6,PPG,8,3,1,25,0,675,ST,Turf,A+3,1600,G,HKG3,9,120,CFownes,CYHo,97,130,1104,6
AUS,6,PPG,8,3,1,25,0,608,ST,Turf,B,1600,G,G1,5,121,CFownes,CYHo,99,126,1104,7
AUS,6,PPG,8,3,1,25,0,385,ST,Turf,B+2,1800,G,HKG3,7,121,CFownes,CYHo,99,133,1119,6
AUS,6,PPG,8,3,1,25,0,185,ST,AWT,AWT,1650,GD,1,3,112,CFownes,ZPurton,1.6,132,1107,1
AUS,5,PPG,8,3,1,25,0,743,ST,AWT,AWT,1650,GD,2,6,105,CFownes,ZPurton,2,133,1104,1
AUS,6,PPG,8,3,1,25,0,491,ST,AWT,AWT,1650,FT,2,5,99,CFownes,ZPurton,1.9,133,1096,1
AUS,6,PPG,8,3,1,25,0,467,ST,Turf,A,2000,G,HKG1,8,99,CFownes,BPrebble,99,126,1112,10
AUS,5,PPG,8,3,1,25,0,430,ST,Turf,B+2,1800,GF,2,10,99,CFownes,URispoli,67,127,1102,6
AUS,6,PPG,8,3,1,25,0,352,HV,Turf,C+3,1800,G,2,--,99,CFownes,CYHo,---,126,--,WV
AUS,6,PPG,8,3,1,25,0,326,ST,Turf,A+3,1600,GF,HKG1,7,99,CFownes,ODoleuze,36,126,1117,11
AUS,6,PPG,8,3,1,25,0,259,ST,AWT,AWT,1650,GD,2,9,90,CFownes,ZPurton,1.8,121,1114,1
AUS,6,PPG,8,3,1,25,0,174,HV,Turf,B,1650,G,2,8,90,CFownes,ZPurton,3.4,124,1087,4
AUS,4,PPG,8,3,1,25,0,149,ST,Turf,C+3,1600,G,2,7,90,CFownes,CYHo,4.9,126,1109,8
AUS,6,PPG,8,3,1,25,0,92,ST,AWT,AWT,1650,GD,2,14,81,CFownes,CYHo,3.7,116,1089,1
NZ,6,PPG,2,2,6,28,1,99,HV,Turf,B,1000,G,4,5,53,CWChang,ODoleuze,21,126,1139,10
NZ,6,PPG,2,2,6,28,1,61,HV,Turf,C+3,1000,G,4,6,55,CWChang,ODoleuze,8.7,131,1140,9
NZ,6,PPG,2,2,6,28,1,6,ST,Turf,B,1200,G,4,8,55,CWChang,ODoleuze,26,125,1134,11
NZ,6,PPG,2,2,6,28,1,737,HV,Turf,C,1000,GF,4,3,54,CWChang,ODoleuze,4.6,129,1110,2
NZ,6,PPG,2,2,6,28,1,698,HV,Turf,A,1000,G,4,10,54,CWChang,ODoleuze,15,127,1108,3
NZ,6,PPG,2,2,6,28,1,484,HV,Turf,B,1200,G,4,11,55,CWChang,ZPurton,16,128,1129,12
NZ,6,PPG,2,2,6,28,1,449,HV,Turf,C+3,1000,G,4,11,56,CWChang,NRawiller,16,130,1134,7
NZ,6,PPG,2,2,6,28,1,370,HV,Turf,A,1000,G,4,11,56,CWChang,RMoore,21,129,1132,3
NZ,6,PPG,2,2,6,28,1,181,ST,AWT,AWT,1200,GD,4,2,56,CWChang,KKChiong,11,119,1118,7
NZ,5,PPG,2,2,6,28,1,143,HV,Turf,A,1200,G,4,12,56,CWChang,DWhyte,11,129,1125,5
NZ,5,PPG,2,2,6,28,1,89,HV,Turf,A,1200,GY,4,9,51,CWChang,WMLai,11,124,1118,1
NZ,6,PPG,2,2,6,28,1,32,HV,Turf,B,1000,G,4,11,51,CWChang,WMLai,23,126,1108,3
NZ,5,PPG,2,2,6,28,1,762,HV,Turf,A,1000,GF,4,10,51,CSShum,NCallan,5.5,124,1099,9
NZ,6,PPG,2,2,6,28,1,703,HV,Turf,C,1000,GF,4,11,50,CSShum,JMoreira,3.8,124,1104,3
NZ,6,PPG,2,2,6,28,1,611,HV,Turf,B,1000,GF,5,9,38,CSShum,JMoreira,4.6,132,1090,1
NZ,5,PPG,2,2,6,28,1,525,ST,Turf,C,1200,G,5,9,38,CSShum,CYHo,12,130,1089,4
NZ,5,PPG,2,2,6,28,1,431,HV,Turf,A,1000,G,5,1,36,CSShum,MLYeung,4.2,128,1093,2
NZ,5,PPG,2,2,6,28,1,366,HV,Turf,A,1000,G,5,6,38,CSShum,CYHo,19,129,1095,6
NZ,6,PPG,2,2,6,28,1,332,HV,Turf,C,1000,G,4,10,40,CSShum,MLYeung,46,113,1086,10
NZ,6,PPG,2,2,6,28,1,312,HV,Turf,B,1200,G,4,8,42,CSShum,MLYeung,27,114,1083,6
NZ,4,PPG,2,2,6,28,1,209,HV,Turf,C+3,1200,G,4,12,44,CSShum,MLYeung,54,115,1078,12
NZ,6,PPG,2,2,6,28,1,123,HV,Turf,C,1000,G,4,11,45,CSShum,MLYeung,36,117,1086,12
NZ,4,PPG,2,2,6,28,1,68,ST,Turf,A+3,1200,GF,4,7,45,CSShum,MLYeung,33,116,1097,3
NZ,6,PPG,2,2,6,28,1,37,ST,Turf,C,1000,GF,4,7,45,CSShum,JMoreira,12,120,1095,8
IRE,6,PP,2,2,3,36,3,154,ST,AWT,AWT,1800,GD,4,12,58,YSTsui,HWLai,99,131,1088,12
